0.11757575757575757	86	0.0	84	0.0	88
0.058787878787878785	74	0.0	65	0.07757575757575758	98
0.19515151515151513	80	0.0	59	0.32666666666666666	97
0.058787878787878785	73	0.17636363636363636	89	0.22424242424242424	93
0.0	79	0.058787878787878785	82	0.4595959595959596	87
0.0	67	0.058787878787878785	82	0.2315151515151515	93
0.19151515151515153	62	0.0	67	0.0	85
0.0	68	0.058787878787878785	83	0.07757575757575758	78
0.17636363636363636	61	0.07757575757575758	95	0.13636363636363635	88
0.24909090909090909	56	0.09595959595959595	84	0.23515151515151514	81
0.0	79	0.2503030303030303	80	0.23515151515151514	73
0.0	81	0.2539393939393939	81	0.17272727272727273	98
0.17636363636363636	57	0.3527272727272727	73	0.11757575757575757	83
0.11757575757575757	63	0.17636363636363636	96	0.058787878787878785	96
0.11757575757575757	53	0.058787878787878785	81	0.0	83
0.15474747474747474	65	0.23515151515151514	70	0.0	107
0.058787878787878785	57	0.7721212121212122	67	0.421010101010101	94
0.11757575757575757	74	0.0	78	0.0	92
0.13636363636363635	55	0.1919191919191919	82	0.11757575757575757	98
0.0	53	0.058787878787878785	80	0.0	78
0.15474747474747474	66	0.11757575757575757	78	0.19030303030303028	81
0.17636363636363636	74	0.11757575757575757	84	0.058787878787878785	72
0.058787878787878785	77	0.19030303030303028	61	0.11393939393939394	92
0.1315151515151515	74	0.11393939393939394	81	0.07757575757575758	92
0.058787878787878785	64	0.49777777777777776	77	0.20747474747474748	82
0.11757575757575757	68	0.058787878787878785	70	0.17353535353535354	87
0.058787878787878785	51	0.058787878787878785	89	0.2539393939393939	94
0.20747474747474748	58	0.13636363636363635	78	0.11757575757575757	105
0.2723232323232323	62	0.058787878787878785	86	0.0	98
0.17636363636363636	62	0.0	79	0.0	88
0.0	64	0.5977777777777777	88	0.2539393939393939	94
0.667878787878788	70	0.058787878787878785	93	0.0	87
0.0	78	0.09595959595959595	71	0.07757575757575758	90
0.07757575757575758	55	0.13636363636363635	80	0.17636363636363636	97
0.17636363636363636	67	0.058787878787878785	74	0.4995959595959596	92
0.07757575757575758	57	0.058787878787878785	72	0.11757575757575757	112
0.11757575757575757	72	0.058787878787878785	72	0.058787878787878785	92
0.0	67	0.0	76	0.17636363636363636	96
0.17636363636363636	76	0.11757575757575757	83	0.19030303030303028	85
0.13636363636363635	64	0.17272727272727273	82	0.0	93
0.17636363636363636	53	0.0	70	0.15474747474747474	79
0.0	65	0.058787878787878785	85	0.415959595959596	70
0.2098989898989899	65	0.09595959595959595	88	0.11757575757575757	89
0.13636363636363635	53	0.32505050505050503	80	0.3496969696969697	89
0.11393939393939394	63	0.0	90	0.3838383838383838	80
0.058787878787878785	70	0.15474747474747474	77	0.19030303030303028	95
0.07757575757575758	59	0.058787878787878785	71	0.09595959595959595	85
0.07757575757575758	69	0.058787878787878785	66	0.058787878787878785	79
0.0	63	0.0	94	0.0	94
0.058787878787878785	64	0.07757575757575758	70	0.058787878787878785	88
0.13636363636363635	58	0.11757575757575757	78	0.13636363636363635	96
0.17272727272727273	76	0.0	75	0.058787878787878785	88
